,model_name,dataset_name,layers_window,layers_uniform,n_layers,accuracy,f1,train_len,val_len,test_len
483,Uniform,mrpc,[],"[1, 5, 6]",3,0.7034313725490197,0.6973555411701032,1000,408,1000
484,Uniform,mrpc,[],"[1, 2, 10]",3,0.6446078431372549,0.6320395290983526,1000,408,1000
485,Uniform,mrpc,[],"[1, 3, 5]",3,0.6691176470588235,0.6574161132984662,1000,408,1000
486,Uniform,mrpc,[],"[2, 5, 11]",3,0.6862745098039216,0.6842084351471084,1000,408,1000
487,Uniform,mrpc,[],"[2, 7, 9]",3,0.696078431372549,0.6918648845931185,1000,408,1000
488,Uniform,mrpc,[],"[2, 3, 11]",3,0.6544117647058824,0.6463649214644054,1000,408,1000
489,Uniform,mrpc,[],"[6, 7, 10]",3,0.6936274509803921,0.6856099624869952,1000,408,1000
490,Uniform,mrpc,[],"[1, 2, 9]",3,0.6740196078431373,0.6624914301384891,1000,408,1000
491,Uniform,mrpc,[],"[1, 6, 8]",3,0.6642156862745098,0.6554285188857468,1000,408,1000
492,Uniform,mrpc,[],"[2, 7, 11]",3,0.6862745098039216,0.6766545899353662,1000,408,1000
493,Uniform,mrpc,[],"[5, 6, 10]",3,0.7009803921568627,0.6975839858887672,1000,408,1000
494,Uniform,mrpc,[],"[1, 5, 9]",3,0.7058823529411765,0.6977515728676041,1000,408,1000
495,Uniform,mrpc,[],"[1, 9, 10]",3,0.6887254901960784,0.6767050325333857,1000,408,1000
496,Uniform,mrpc,[],"[1, 4, 8]",3,0.6666666666666666,0.6652282343710595,1000,408,1000
497,Uniform,mrpc,[],"[2, 6, 7]",3,0.678921568627451,0.6723436024238307,1000,408,1000
498,Uniform,mrpc,[],"[1, 4, 7]",3,0.6617647058823529,0.6562004774396288,1000,408,1000
499,Uniform,mrpc,[],"[6, 8, 11]",3,0.6936274509803921,0.6889868031275558,1000,408,1000
500,Uniform,mrpc,[],"[1, 9, 11]",3,0.6862745098039216,0.6794117647058823,1000,408,1000
501,Uniform,mrpc,[],"[1, 4, 8]",3,0.6666666666666666,0.6652282343710595,1000,408,1000
502,Uniform,mrpc,[],"[1, 2, 7]",3,0.6519607843137255,0.6443474264705883,1000,408,1000
503,Uniform,mrpc,[],"[1, 4, 5, 6]",4,0.7034313725490197,0.6867114919210611,1000,408,1000
504,Uniform,mrpc,[],"[3, 4, 5, 7]",4,0.678921568627451,0.6608198796831323,1000,408,1000
505,Uniform,mrpc,[],"[2, 3, 4, 6]",4,0.6642156862745098,0.6512487358824711,1000,408,1000
506,Uniform,mrpc,[],"[1, 3, 5, 7]",4,0.696078431372549,0.6795194343753365,1000,408,1000
507,Uniform,mrpc,[],"[3, 9, 10, 11]",4,0.6764705882352942,0.6711482827683406,1000,408,1000
508,Uniform,mrpc,[],"[2, 5, 7, 11]",4,0.7058823529411765,0.6940355089404184,1000,408,1000
509,Uniform,mrpc,[],"[3, 5, 8, 9]",4,0.6862745098039216,0.6802758999185241,1000,408,1000
510,Uniform,mrpc,[],"[1, 4, 5, 9]",4,0.6985294117647058,0.6826666413171603,1000,408,1000
511,Uniform,mrpc,[],"[3, 4, 10, 11]",4,0.6691176470588235,0.6649481569592895,1000,408,1000
512,Uniform,mrpc,[],"[2, 5, 6, 10]",4,0.6936274509803921,0.6889868031275558,1000,408,1000
513,Uniform,mrpc,[],"[1, 3, 7, 8]",4,0.6593137254901961,0.6438416110945225,1000,408,1000
514,Uniform,mrpc,[],"[2, 6, 9, 11]",4,0.6642156862745098,0.6573364391760673,1000,408,1000
515,Uniform,mrpc,[],"[1, 5, 8, 9]",4,0.6985294117647058,0.6961931555402544,1000,408,1000
516,Uniform,mrpc,[],"[1, 2, 5, 9]",4,0.6862745098039216,0.6746733238480138,1000,408,1000
517,Uniform,mrpc,[],"[8, 9, 10, 11]",4,0.6911764705882353,0.6868949633768783,1000,408,1000
518,Uniform,mrpc,[],"[4, 6, 8, 10]",4,0.7254901960784313,0.7202414124287086,1000,408,1000
519,Uniform,mrpc,[],"[3, 7, 9, 11]",4,0.6666666666666666,0.6593749999999998,1000,408,1000
520,Uniform,mrpc,[],"[1, 4, 8, 9]",4,0.6764705882352942,0.6719851997281584,1000,408,1000
521,Uniform,mrpc,[],"[2, 4, 5, 10]",4,0.6936274509803921,0.68279269749858,1000,408,1000
522,Uniform,mrpc,[],"[2, 3, 5, 10]",4,0.6544117647058824,0.6432813196244863,1000,408,1000
523,Uniform,mrpc,[],"[1, 3, 4, 8, 9]",5,0.6568627450980392,0.6406746820349762,1000,408,1000
524,Uniform,mrpc,[],"[2, 5, 7, 9, 10]",5,0.7107843137254902,0.7027890466531439,1000,408,1000
525,Uniform,mrpc,[],"[1, 5, 8, 9, 11]",5,0.7352941176470589,0.7287517082957752,1000,408,1000
526,Uniform,mrpc,[],"[3, 4, 8, 9, 10]",5,0.6544117647058824,0.6410662172221052,1000,408,1000
527,Uniform,mrpc,[],"[1, 2, 3, 7, 8]",5,0.6544117647058824,0.6308010486094795,1000,408,1000
528,Uniform,mrpc,[],"[2, 7, 8, 9, 11]",5,0.6764705882352942,0.6684743101392805,1000,408,1000
529,Uniform,mrpc,[],"[1, 2, 6, 7, 8]",5,0.6544117647058824,0.6247268513409117,1000,408,1000
530,Uniform,mrpc,[],"[2, 3, 6, 9, 11]",5,0.6397058823529411,0.6292059351297556,1000,408,1000
531,Uniform,mrpc,[],"[2, 4, 6, 7, 9]",5,0.6887254901960784,0.6796541072209452,1000,408,1000
532,Uniform,mrpc,[],"[2, 4, 8, 9, 11]",5,0.696078431372549,0.692626346313173,1000,408,1000
533,Uniform,mrpc,[],"[4, 5, 7, 8, 9]",5,0.7034313725490197,0.6947885588483022,1000,408,1000
534,Uniform,mrpc,[],"[2, 4, 6, 10, 11]",5,0.6813725490196079,0.6734974266523218,1000,408,1000
535,Uniform,mrpc,[],"[2, 3, 5, 10, 11]",5,0.6862745098039216,0.6766545899353662,1000,408,1000
536,Uniform,mrpc,[],"[1, 2, 5, 6, 7]",5,0.6838235294117647,0.665998202130718,1000,408,1000
537,Uniform,mrpc,[],"[3, 5, 7, 8, 10]",5,0.7058823529411765,0.6930359364384722,1000,408,1000
538,Uniform,mrpc,[],"[2, 3, 4, 5, 10]",5,0.6740196078431373,0.6568671812616449,1000,408,1000
539,Uniform,mrpc,[],"[1, 3, 9, 10, 11]",5,0.6519607843137255,0.6443474264705883,1000,408,1000
540,Uniform,mrpc,[],"[1, 2, 5, 6, 9]",5,0.6936274509803921,0.6775067493060573,1000,408,1000
541,Uniform,mrpc,[],"[1, 2, 5, 8, 11]",5,0.6666666666666666,0.6509411196911198,1000,408,1000
542,Uniform,mrpc,[],"[2, 6, 9, 10, 11]",5,0.6715686274509803,0.6670152785119182,1000,408,1000
543,Uniform,mrpc,[],"[1, 2, 3, 8, 9, 10]",6,0.6544117647058824,0.6362276132172325,1000,408,1000
544,Uniform,mrpc,[],"[5, 7, 8, 9, 10, 11]",6,0.7083333333333334,0.6980186480186479,1000,408,1000
545,Uniform,mrpc,[],"[1, 2, 3, 4, 8, 9]",6,0.6838235294117647,0.6608907971163085,1000,408,1000
546,Uniform,mrpc,[],"[1, 2, 4, 5, 7, 10]",6,0.6838235294117647,0.6608907971163085,1000,408,1000
547,Uniform,mrpc,[],"[2, 4, 5, 7, 9, 10]",6,0.7009803921568627,0.6868736514876221,1000,408,1000
548,Uniform,mrpc,[],"[2, 4, 5, 8, 9, 10]",6,0.696078431372549,0.6876766252965242,1000,408,1000
549,Uniform,mrpc,[],"[4, 5, 6, 7, 9, 11]",6,0.6936274509803921,0.6837600351280907,1000,408,1000
550,Uniform,mrpc,[],"[2, 6, 8, 9, 10, 11]",6,0.6985294117647058,0.691509825107247,1000,408,1000
551,Uniform,mrpc,[],"[1, 2, 4, 8, 9, 10]",6,0.6715686274509803,0.657223462356294,1000,408,1000
552,Uniform,mrpc,[],"[2, 3, 4, 5, 6, 11]",6,0.6838235294117647,0.6581131703056035,1000,408,1000
553,Uniform,mrpc,[],"[2, 5, 6, 7, 8, 9]",6,0.678921568627451,0.668580516814239,1000,408,1000
554,Uniform,mrpc,[],"[3, 4, 5, 6, 7, 8]",6,0.6862745098039216,0.6746733238480138,1000,408,1000
555,Uniform,mrpc,[],"[4, 5, 7, 8, 9, 10]",6,0.7058823529411765,0.6986130092175278,1000,408,1000
556,Uniform,mrpc,[],"[1, 2, 4, 6, 10, 11]",6,0.7034313725490197,0.6867114919210611,1000,408,1000
557,Uniform,mrpc,[],"[1, 3, 4, 5, 7, 10]",6,0.6813725490196079,0.6575768921429958,1000,408,1000
558,Uniform,mrpc,[],"[1, 2, 3, 5, 7, 11]",6,0.6715686274509803,0.6511328976034858,1000,408,1000
559,Uniform,mrpc,[],"[1, 3, 5, 6, 8, 10]",6,0.6985294117647058,0.6712141739184283,1000,408,1000
560,Uniform,mrpc,[],"[4, 5, 8, 9, 10, 11]",6,0.7058823529411765,0.6986130092175278,1000,408,1000
561,Uniform,mrpc,[],"[1, 2, 3, 6, 10, 11]",6,0.6715686274509803,0.657223462356294,1000,408,1000
562,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 7]",6,0.6593137254901961,0.6401065898927891,1000,408,1000
563,Uniform,mrpc,[],"[1, 2, 3, 7, 8, 10, 11]",7,0.6764705882352942,0.647923875432526,1000,408,1000
564,Uniform,mrpc,[],"[1, 2, 3, 4, 7, 9, 10]",7,0.6838235294117647,0.6595214337281857,1000,408,1000
565,Uniform,mrpc,[],"[1, 2, 3, 4, 9, 10, 11]",7,0.6519607843137255,0.634288031346855,1000,408,1000
566,Uniform,mrpc,[],"[1, 2, 4, 5, 8, 9, 10]",7,0.6887254901960784,0.6723468572949542,1000,408,1000
567,Uniform,mrpc,[],"[1, 2, 4, 5, 6, 8, 10]",7,0.6764705882352942,0.6523088443298113,1000,408,1000
568,Uniform,mrpc,[],"[1, 2, 4, 7, 9, 10, 11]",7,0.6446078431372549,0.6331616407485853,1000,408,1000
569,Uniform,mrpc,[],"[3, 4, 5, 6, 7, 10, 11]",7,0.6740196078431373,0.661431254542837,1000,408,1000
570,Uniform,mrpc,[],"[1, 2, 3, 4, 9, 10, 11]",7,0.6519607843137255,0.634288031346855,1000,408,1000
571,Uniform,mrpc,[],"[2, 3, 5, 7, 8, 9, 11]",7,0.6838235294117647,0.6694645167711756,1000,408,1000
572,Uniform,mrpc,[],"[2, 3, 4, 8, 9, 10, 11]",7,0.6470588235294118,0.636236413677287,1000,408,1000
573,Uniform,mrpc,[],"[3, 4, 5, 6, 8, 9, 11]",7,0.6740196078431373,0.6592153545005142,1000,408,1000
574,Uniform,mrpc,[],"[1, 2, 3, 4, 6, 8, 9]",7,0.678921568627451,0.6608198796831323,1000,408,1000
575,Uniform,mrpc,[],"[4, 6, 7, 8, 9, 10, 11]",7,0.7132352941176471,0.7048781932665401,1000,408,1000
576,Uniform,mrpc,[],"[1, 2, 3, 8, 9, 10, 11]",7,0.6544117647058824,0.6362276132172325,1000,408,1000
577,Uniform,mrpc,[],"[1, 3, 5, 7, 8, 9, 10]",7,0.678921568627451,0.6595777683144991,1000,408,1000
578,Uniform,mrpc,[],"[2, 4, 5, 6, 9, 10, 11]",7,0.6936274509803921,0.6817962918635684,1000,408,1000
579,Uniform,mrpc,[],"[1, 2, 3, 4, 8, 10, 11]",7,0.678921568627451,0.6542426962666071,1000,408,1000
580,Uniform,mrpc,[],"[1, 2, 3, 5, 7, 8, 9]",7,0.6862745098039216,0.6628449399561805,1000,408,1000
581,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 8, 11]",7,0.6544117647058824,0.6362276132172325,1000,408,1000
582,Uniform,mrpc,[],"[1, 3, 4, 5, 7, 8, 9]",7,0.6764705882352942,0.6523088443298113,1000,408,1000
583,Uniform,mrpc,[],"[4, 5]",2,0.696078431372549,0.6838366925717655,1000,408,1000
584,Uniform,mrpc,[],"[1, 10]",2,0.6887254901960784,0.6796541072209452,1000,408,1000
585,Uniform,mrpc,[],"[5, 11]",2,0.7107843137254902,0.7044577205882353,1000,408,1000
586,Uniform,mrpc,[],"[7, 10]",2,0.7009803921568627,0.6935898927044866,1000,408,1000
587,Uniform,mrpc,[],"[2, 4]",2,0.6470588235294118,0.6484788751116507,1000,408,1000
588,Uniform,mrpc,[],"[4, 5]",2,0.696078431372549,0.6838366925717655,1000,408,1000
589,Uniform,mrpc,[],"[10, 11]",2,0.7034313725490197,0.6989392254274739,1000,408,1000
590,Uniform,mrpc,[],"[3, 8]",2,0.6421568627450981,0.6389602993140719,1000,408,1000
591,Uniform,mrpc,[],"[2, 8]",2,0.6715686274509803,0.6634511936262394,1000,408,1000
592,Uniform,mrpc,[],"[4, 10]",2,0.6740196078431373,0.6673412146745763,1000,408,1000
593,Uniform,mrpc,[],"[1, 3]",2,0.6299019607843137,0.6261507280288287,1000,408,1000
594,Uniform,mrpc,[],"[3, 10]",2,0.6666666666666666,0.6593749999999998,1000,408,1000
595,Uniform,mrpc,[],"[3, 11]",2,0.6495098039215687,0.6403377970851226,1000,408,1000
596,Uniform,mrpc,[],"[2, 10]",2,0.6936274509803921,0.6864937247024869,1000,408,1000
597,Uniform,mrpc,[],"[1, 10]",2,0.6887254901960784,0.6796541072209452,1000,408,1000
598,Uniform,mrpc,[],"[8, 11]",2,0.6813725490196079,0.679274191946282,1000,408,1000
599,Uniform,mrpc,[],"[4, 7]",2,0.6593137254901961,0.6513810218691654,1000,408,1000
600,Uniform,mrpc,[],"[3, 6]",2,0.6568627450980392,0.6546029759421499,1000,408,1000
601,Uniform,mrpc,[],"[1, 5]",2,0.7009803921568627,0.6944393382352941,1000,408,1000
602,Uniform,mrpc,[],"[3, 11]",2,0.6495098039215687,0.6403377970851226,1000,408,1000
603,Uniform,mrpc,[],"[1, 3, 10]",3,0.6715686274509803,0.6604761177026314,1000,408,1000
604,Uniform,mrpc,[],"[1, 3, 10]",3,0.6715686274509803,0.6604761177026314,1000,408,1000
605,Uniform,mrpc,[],"[1, 3, 11]",3,0.6544117647058824,0.6399087573819232,1000,408,1000
606,Uniform,mrpc,[],"[2, 6, 10]",3,0.6813725490196079,0.6752802108547512,1000,408,1000
607,Uniform,mrpc,[],"[3, 4, 7]",3,0.6642156862745098,0.647774217181636,1000,408,1000
608,Uniform,mrpc,[],"[1, 2, 11]",3,0.6397058823529411,0.6292059351297556,1000,408,1000
609,Uniform,mrpc,[],"[2, 8, 10]",3,0.6666666666666666,0.6564455018063265,1000,408,1000
610,Uniform,mrpc,[],"[2, 3, 9]",3,0.6666666666666666,0.6602931436634318,1000,408,1000
611,Uniform,mrpc,[],"[3, 7, 10]",3,0.6568627450980392,0.6521055148631982,1000,408,1000
612,Uniform,mrpc,[],"[5, 9, 11]",3,0.7132352941176471,0.7048781932665401,1000,408,1000
613,Uniform,mrpc,[],"[6, 7, 10]",3,0.6936274509803921,0.6856099624869952,1000,408,1000
614,Uniform,mrpc,[],"[2, 4, 5]",3,0.6715686274509803,0.6634511936262394,1000,408,1000
615,Uniform,mrpc,[],"[2, 4, 11]",3,0.6544117647058824,0.648268867368549,1000,408,1000
616,Uniform,mrpc,[],"[2, 8, 11]",3,0.6764705882352942,0.6675267301543645,1000,408,1000
617,Uniform,mrpc,[],"[5, 9, 11]",3,0.7132352941176471,0.7048781932665401,1000,408,1000
618,Uniform,mrpc,[],"[2, 6, 7]",3,0.678921568627451,0.6723436024238307,1000,408,1000
619,Uniform,mrpc,[],"[5, 6, 9]",3,0.7058823529411765,0.7010438934257642,1000,408,1000
620,Uniform,mrpc,[],"[1, 6, 9]",3,0.6911764705882353,0.6826391515109844,1000,408,1000
621,Uniform,mrpc,[],"[1, 2, 8]",3,0.6519607843137255,0.6390907186438902,1000,408,1000
622,Uniform,mrpc,[],"[3, 4, 7]",3,0.6642156862745098,0.647774217181636,1000,408,1000
623,Uniform,mrpc,[],"[1, 4, 5, 8]",4,0.7009803921568627,0.6868736514876221,1000,408,1000
624,Uniform,mrpc,[],"[1, 6, 10, 11]",4,0.6911764705882353,0.6844209558823529,1000,408,1000
625,Uniform,mrpc,[],"[1, 2, 3, 10]",4,0.6691176470588235,0.658460837938338,1000,408,1000
626,Uniform,mrpc,[],"[1, 2, 3, 8]",4,0.6617647058823529,0.6492571772736401,1000,408,1000
627,Uniform,mrpc,[],"[1, 2, 8, 9]",4,0.6740196078431373,0.6645196555935884,1000,408,1000
628,Uniform,mrpc,[],"[1, 2, 4, 8]",4,0.6495098039215687,0.6413488210596452,1000,408,1000
629,Uniform,mrpc,[],"[3, 5, 8, 10]",4,0.6887254901960784,0.6756624977837181,1000,408,1000
630,Uniform,mrpc,[],"[3, 5, 9, 11]",4,0.6862745098039216,0.6776016777254444,1000,408,1000
631,Uniform,mrpc,[],"[2, 4, 9, 10]",4,0.7009803921568627,0.6935898927044866,1000,408,1000
632,Uniform,mrpc,[],"[1, 2, 3, 8]",4,0.6617647058823529,0.6492571772736401,1000,408,1000
633,Uniform,mrpc,[],"[1, 2, 4, 5]",4,0.6911764705882353,0.6731725828314203,1000,408,1000
634,Uniform,mrpc,[],"[2, 4, 7, 10]",4,0.6740196078431373,0.6707155419061868,1000,408,1000
635,Uniform,mrpc,[],"[2, 8, 9, 11]",4,0.7181372549019608,0.7131270904069726,1000,408,1000
636,Uniform,mrpc,[],"[2, 4, 8, 11]",4,0.6568627450980392,0.6512178756633915,1000,408,1000
637,Uniform,mrpc,[],"[2, 3, 4, 9]",4,0.6740196078431373,0.6603394661829489,1000,408,1000
638,Uniform,mrpc,[],"[4, 6, 8, 9]",4,0.6764705882352942,0.6727957880107972,1000,408,1000
639,Uniform,mrpc,[],"[4, 6, 9, 11]",4,0.6862745098039216,0.6794117647058823,1000,408,1000
640,Uniform,mrpc,[],"[1, 3, 7, 10]",4,0.6617647058823529,0.6492571772736401,1000,408,1000
641,Uniform,mrpc,[],"[2, 3, 7, 8]",4,0.6544117647058824,0.6432813196244863,1000,408,1000
642,Uniform,mrpc,[],"[1, 5, 7, 8]",4,0.7156862745098039,0.7022733079718374,1000,408,1000
643,Uniform,mrpc,[],"[1, 3, 5, 8, 11]",5,0.6617647058823529,0.6433361447080357,1000,408,1000
644,Uniform,mrpc,[],"[2, 4, 5, 7, 11]",5,0.696078431372549,0.6838366925717655,1000,408,1000
645,Uniform,mrpc,[],"[1, 4, 5, 7, 10]",5,0.7107843137254902,0.6991349171247446,1000,408,1000
646,Uniform,mrpc,[],"[2, 3, 7, 8, 11]",5,0.678921568627451,0.6595777683144991,1000,408,1000
647,Uniform,mrpc,[],"[1, 5, 6, 8, 9]",5,0.6911764705882353,0.6797565531628885,1000,408,1000
648,Uniform,mrpc,[],"[1, 3, 6, 8, 10]",5,0.696078431372549,0.6733810355825499,1000,408,1000
649,Uniform,mrpc,[],"[3, 4, 5, 6, 10]",5,0.7058823529411765,0.6950062411075129,1000,408,1000
650,Uniform,mrpc,[],"[1, 2, 3, 6, 9]",5,0.6666666666666666,0.6459259259259259,1000,408,1000
651,Uniform,mrpc,[],"[1, 5, 7, 8, 11]",5,0.678921568627451,0.663200163874411,1000,408,1000
652,Uniform,mrpc,[],"[4, 5, 6, 9, 11]",5,0.6887254901960784,0.6840105919775966,1000,408,1000
653,Uniform,mrpc,[],"[3, 5, 8, 9, 10]",5,0.6985294117647058,0.6906402030872033,1000,408,1000
654,Uniform,mrpc,[],"[6, 7, 8, 9, 11]",5,0.7303921568627451,0.7244944852941176,1000,408,1000
655,Uniform,mrpc,[],"[1, 2, 7, 8, 10]",5,0.6691176470588235,0.6436852213434502,1000,408,1000
656,Uniform,mrpc,[],"[2, 8, 9, 10, 11]",5,0.6936274509803921,0.6856099624869952,1000,408,1000
657,Uniform,mrpc,[],"[1, 5, 7, 8, 11]",5,0.678921568627451,0.663200163874411,1000,408,1000
658,Uniform,mrpc,[],"[1, 2, 3, 5, 11]",5,0.6544117647058824,0.6410662172221052,1000,408,1000
659,Uniform,mrpc,[],"[1, 4, 5, 8, 9]",5,0.6764705882352942,0.6588432688511646,1000,408,1000
660,Uniform,mrpc,[],"[1, 2, 4, 5, 7]",5,0.6862745098039216,0.6654874077429276,1000,408,1000
661,Uniform,mrpc,[],"[1, 4, 6, 9, 11]",5,0.678921568627451,0.6695644728027074,1000,408,1000
662,Uniform,mrpc,[],"[3, 4, 8, 10, 11]",5,0.6691176470588235,0.6574161132984662,1000,408,1000
663,Uniform,mrpc,[],"[1, 2, 4, 6, 9, 11]",6,0.6666666666666666,0.6497406497406497,1000,408,1000
664,Uniform,mrpc,[],"[1, 2, 3, 4, 6, 9]",6,0.678921568627451,0.6528125993025896,1000,408,1000
665,Uniform,mrpc,[],"[1, 5, 6, 7, 9, 10]",6,0.6911764705882353,0.6743503929942934,1000,408,1000
666,Uniform,mrpc,[],"[2, 3, 6, 7, 8, 10]",6,0.7181372549019608,0.6976933462664766,1000,408,1000
667,Uniform,mrpc,[],"[2, 3, 4, 6, 8, 9]",6,0.6862745098039216,0.6714739950034068,1000,408,1000
668,Uniform,mrpc,[],"[2, 3, 4, 7, 8, 9]",6,0.6495098039215687,0.6335924488238612,1000,408,1000
669,Uniform,mrpc,[],"[1, 5, 6, 7, 9, 11]",6,0.6887254901960784,0.673484128336261,1000,408,1000
670,Uniform,mrpc,[],"[3, 5, 6, 8, 10, 11]",6,0.7132352941176471,0.6959587701740183,1000,408,1000
671,Uniform,mrpc,[],"[4, 6, 7, 8, 9, 11]",6,0.7107843137254902,0.7019159500966656,1000,408,1000
672,Uniform,mrpc,[],"[1, 3, 4, 5, 7, 9]",6,0.6715686274509803,0.6484434146018773,1000,408,1000
673,Uniform,mrpc,[],"[1, 6, 7, 8, 9, 11]",6,0.7156862745098039,0.7022733079718374,1000,408,1000
674,Uniform,mrpc,[],"[1, 3, 4, 5, 6, 8]",6,0.696078431372549,0.6746789806763639,1000,408,1000
675,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 10]",6,0.678921568627451,0.6582998923363023,1000,408,1000
676,Uniform,mrpc,[],"[1, 2, 4, 6, 9, 10]",6,0.6617647058823529,0.6433361447080357,1000,408,1000
677,Uniform,mrpc,[],"[1, 5, 6, 8, 9, 11]",6,0.7107843137254902,0.7010162827530635,1000,408,1000
678,Uniform,mrpc,[],"[4, 5, 6, 7, 8, 11]",6,0.7058823529411765,0.6920068703156939,1000,408,1000
679,Uniform,mrpc,[],"[2, 4, 5, 8, 9, 10]",6,0.696078431372549,0.6876766252965242,1000,408,1000
680,Uniform,mrpc,[],"[2, 3, 8, 9, 10, 11]",6,0.6764705882352942,0.6645068652182641,1000,408,1000
681,Uniform,mrpc,[],"[2, 3, 5, 7, 10, 11]",6,0.6862745098039216,0.6736378762031129,1000,408,1000
682,Uniform,mrpc,[],"[1, 2, 6, 7, 8, 9]",6,0.6691176470588235,0.6504632347879608,1000,408,1000
683,Uniform,mrpc,[],"[1, 2, 3, 5, 6, 10, 11]",7,0.6862745098039216,0.6691813516132507,1000,408,1000
684,Uniform,mrpc,[],"[2, 3, 4, 6, 7, 10, 11]",7,0.6691176470588235,0.6540907733651836,1000,408,1000
685,Uniform,mrpc,[],"[3, 4, 5, 6, 7, 8, 11]",7,0.7009803921568627,0.6899230117926382,1000,408,1000
686,Uniform,mrpc,[],"[2, 3, 7, 8, 9, 10, 11]",7,0.678921568627451,0.6608198796831323,1000,408,1000
687,Uniform,mrpc,[],"[2, 3, 5, 6, 8, 10, 11]",7,0.6813725490196079,0.6685384680187865,1000,408,1000
688,Uniform,mrpc,[],"[2, 3, 6, 7, 8, 10, 11]",7,0.7132352941176471,0.6959587701740183,1000,408,1000
689,Uniform,mrpc,[],"[2, 3, 5, 7, 9, 10, 11]",7,0.6740196078431373,0.661431254542837,1000,408,1000
690,Uniform,mrpc,[],"[1, 2, 4, 5, 7, 10, 11]",7,0.696078431372549,0.6733810355825499,1000,408,1000
691,Uniform,mrpc,[],"[1, 2, 3, 8, 9, 10, 11]",7,0.6544117647058824,0.6362276132172325,1000,408,1000
692,Uniform,mrpc,[],"[1, 3, 7, 8, 9, 10, 11]",7,0.6862745098039216,0.6736378762031129,1000,408,1000
693,Uniform,mrpc,[],"[1, 2, 3, 4, 5, 8, 9]",7,0.6544117647058824,0.6335913384148424,1000,408,1000
694,Uniform,mrpc,[],"[1, 2, 3, 4, 6, 9, 10]",7,0.6911764705882353,0.6653617136811752,1000,408,1000
695,Uniform,mrpc,[],"[2, 3, 6, 8, 9, 10, 11]",7,0.6764705882352942,0.6645068652182641,1000,408,1000
696,Uniform,mrpc,[],"[1, 3, 4, 5, 6, 7, 9]",7,0.6617647058823529,0.6445897769427182,1000,408,1000
697,Uniform,mrpc,[],"[2, 4, 5, 6, 7, 8, 10]",7,0.7034313725490197,0.6867114919210611,1000,408,1000
698,Uniform,mrpc,[],"[1, 2, 5, 6, 7, 8, 9]",7,0.6813725490196079,0.6615468409586056,1000,408,1000
699,Uniform,mrpc,[],"[1, 2, 5, 6, 9, 10, 11]",7,0.6813725490196079,0.666340776175335,1000,408,1000
700,Uniform,mrpc,[],"[1, 2, 3, 5, 9, 10, 11]",7,0.6715686274509803,0.6511328976034858,1000,408,1000
701,Uniform,mrpc,[],"[1, 3, 5, 6, 7, 9, 11]",7,0.6740196078431373,0.6517485068444027,1000,408,1000
702,Uniform,mrpc,[],"[1, 2, 3, 5, 7, 9, 11]",7,0.6617647058823529,0.639353611472844,1000,408,1000
703,Uniform,mrpc,[],[],0,0.6519607843137255,0.6453060764721128,1000,408,1000
